,Date,Keyword,Platform Name,Search Url,Chinese Reviews,English Reviews,Sentiment Using TextBlob Scores,Sentiment Using ML Model
64,"March 15, 2018",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or60-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS, 喜欢夜市这是今年夏天墨尔本一个大的，便宜的娱乐场所。市场里有任何你想要的吃的，喝的，还有音乐。在夏天的晚上，这是一个很好的消遣方式。更多感谢 MelissaPeery VicMarket，维多利亚女皇市场 的 Marketing Coordinator，回复了这篇点评2018年3月27日已回复Google翻译 Glad to hear that you had a memorable time at the Night Market this summer. The Night Market will return...更多,"Love the night market. This is a big, cheap entertainment venue in Melbourne this summer. There is everything you want to eat, drink, and music in the market. In summer evenings, this is a good pastime. More thanks to MelissaPeery VicMarket, Marketing Coordinator at Queen Victoria Market, responded to this review March 27, 2018Responded to Google Translate Glad to hear that you had a memorable time at the Night Market this summer. The Night Market will return. ..More",Positive,Positive
65,"March 11, 2018",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or60-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS, 很大里面的东西琳琅满目，水果蔬菜比在超级市场买的便宜和新鲜得多，如果要买当地的手信例如袋鼠和无尾熊的公仔和饰物，比在其他地方买的便宜，我还在这里找到用雄性袋鼠的袋袋做的小袋子😏感谢 hinnsk ,"There are a lot of things in the large area. Fruits and vegetables are much cheaper and fresher than those bought in the supermarket. If you want to buy local souvenirs such as kangaroo and koala dolls and accessories, it is cheaper than those bought in other places. I am still here. Find a small bag made from male kangaroos 😏 thanks hinnsk",Neutral,Positive
66,"March 11, 2018",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or60-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS," 令人失望听说这是南半球最大的市场之一，我们很期待着我们这次的参观。然而我们发现市场很令人失望。虽然有很多不错的食物和咖啡馆，但大多数摊位都在售卖质量差的商品。所以不要特意去参观这个市场。更多感谢 Baylander VicMarket，维多利亚女皇市场 的 Marketing Coordinator，回复了这篇点评2018年3月27日已回复Google翻译 Hi Baylander. Yes we agree, the Market does have a great selection of good food and coffee! In terms of...更多","It’s disappointing to hear that this is one of the largest markets in the southern hemisphere. We are looking forward to our visit this time. However, we found the market very disappointing. Although there are many good food and cafes, most of the stalls are selling poor quality goods. So don't visit this market specially. More thanks to Baylander VicMarket, Marketing Coordinator at Queen Victoria Market, responded to this reviewResponded to Google Translate March 27, 2018 Hi Baylander. Yes we agree, the Market does have a great selection of good food and coffee! In terms of...more",Positive,Positive
67,"March 4, 2018",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or60-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS, 短途旅行去维多利亚女皇市场不会花很长时间，但真的不值得。那里平常会有许多不同的商品，但是在星期六的时候非常空旷。下次来的时候不会再来这里。感谢 822donnam ,"A short trip to the Queen Victoria Market will not take long, but it is really not worth it. There are usually many different products there, but it is very empty on Saturday. Will not come here again next time. Thank 822donnam",Neutral,Positive
68,"March 4, 2018",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or60-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS, 一个有趣又悠闲的地方这个市场超级超级大，什么都有卖，也有很多美食，尤其是餐车卖的草莓甜甜圈。另外也有街头艺人表演，值得来玩感谢 Nomad717333 ,"A fun and laid-back place. The market is super big. You can buy everything. There are also a lot of food, especially the strawberry donuts sold in the dining car. In addition, there are street performers performing, it is worth to come and play thanks Nomad717333",Neutral,Positive
69,"February 27, 2018",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or60-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS, 美味厨房来到这个市场的主要目的并非购物，而是为了大饱口福！新鲜海产包括生蠔，龙虾等，既好食又抵食！另外，绝对不能错过加上糖霜的西班牙油条 (Churros)，热呼呼，香喷喷！感谢 jackyleu VicMarket，维多利亚女皇市场 的 Marketing Coordinator，回复了这篇点评2018年3月27日已回复Google翻译 Glad you liked the Churros! See you next time.,"The main purpose of the delicious kitchen in this market is not to shop, but to feast on it! Fresh seafood, including oysters, lobsters, etc., are both delicious and worthy! In addition, you must not miss the Churros with icing sugar, which is hot and delicious! Thank jackyleu VicMarket, Marketing Coordinator at Queen Victoria Market, responded to this reviewResponded to Google Translate March 27, 2018 Glad you liked the Churros! See you next time.",Positive,Positive
70,"February 23, 2018",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or70-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS, 中国制造的集散地小商品好多都写着中国制造……很难过、有点像低配的义乌小商品批发市场、但是卖食品的部分还是很精彩的！能吃一路！而且在这里买袋鼠皮比较便宜、要不商店里便宜好多、但是需要挑选，品相参差不齐、袋鼠皮做的小包里面都会有一个小标签🏷️made in China……  >体验日期：2018年2月感谢 Mobile30985777447 ,"Many of the small commodities made in China in the distribution center say Made in China... It's sad, a bit like the low-profile Yiwu Small Commodity Wholesale Market, but the food section is still very exciting! Can eat all the way! And it’s cheaper to buy kangaroo skin here, or it’s much cheaper in the store, but you need to choose, the product is uneven, and there will be a small label in the small bag made of kangaroo skin 🏷️made in China…… >Experience date: 2018.2 Thanks Mobile30985777447",Neutral,Neutral
71,"February 22, 2018",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or70-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS, 购买澳洲纪念品的好地方市场内的热狗及白酒淡菜非常好吃，若想吃水果也可在这里采买，价格会比超市便宜。可以在这购买咖啡豆及一些澳洲纪念品，价格较便宜，但品质差疵不齐，需要仔细挑选。感谢 Go809494 ,"A good place to buy Australian souvenirs. The hot dogs and white wine mussels in the market are very delicious. If you want to eat fruit, you can also buy them here. The price will be cheaper than the supermarket. You can buy coffee beans and some Australian souvenirs here. The prices are cheaper, but the quality is poor and you need to choose carefully. Thank Go809494",Neutral,Positive
72,"February 11, 2018",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or70-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS, 在墨尔本的时候必须来拜访市中心的免费有轨电车很容易到达这个很不错的市场。虽然肉类和鱼类主要供给当地居民而不是住在酒店里的人，但熟食店和美食摊还有很好的食物。在我们逗留的五天里，我们去了三次。有一天，我们买了各式各样的熟食和一些葡萄酒，并带它去皇家植物园野餐。另一天，我们在贻贝罐食品卡车上享用贻贝。更多2  感谢 greenhillbeachUS VicMarket，维多利亚女皇市场 的 Marketing Coordinator，回复了这篇点评2018年3月27日已回复Google翻译 Mmm... we do love a picnic! What a fantastic idea. Thank you so much for sharing your memorable experience with...更多,"A must come to visit the city center when in Melbourne. The free tram is easy to reach this very nice market. Although meat and fish are mainly provided to local residents rather than people living in hotels, deli shops and food stalls also have good food. During our five days of stay, we went three times. One day, we bought a variety of cooked food and some wine, and took it to the Royal Botanic Garden for a picnic. On the other day, we enjoyed mussels on a mussel tin food truck. More 2 Thanks to greenhillbeachUS VicMarket, Marketing Coordinator at Queen Victoria Market, responded to this reviewResponded to Google Translate March 27, 2018 Mmm... we do love a picnic! What a fantastic idea. Thank you so much for sharing your memorable experience with...more",Positive,Positive
73,"February 7, 2018",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or70-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS, 买水果和海鲜一定要来 强烈推荐强烈推荐有时间过来逛逛买买 水果和海鲜非常新鲜好吃 并不是每天开门 来之前要查看哦 我每次来最爱买的是黑樱桃 买了很多家 10澳币一公斤的就很好 前面是和海鲜厅相邻左边第一家一个中国中年女子卖的樱桃不要买 10澳币的都是快烂的软樱桃 她会推荐你20澳币一公斤的大樱桃 尽管我提醒 她还是会把不好的软樱桃放进去滥竽充数 由于不能自己挑回家后才发现 她对面那家老外卖的虽然小一点点 才10澳币又甜又好吃海鲜就大的扇贝scallops一定要试试 有家George不错的 还有虎虾很好吃 蓝色的游泳蟹一般吧 悉尼鱼市场的种类更多但更贵 这里性价比很高啦定期还会有夜市哦 服饰和日用百货品如果是游客就不推荐了 基本像中国小批发市场的感觉 东西感觉不太好  >  >  >  >体验日期：2018年2月感谢 omypistachio ,"You must come to buy fruits and seafood. It is highly recommended. It is highly recommended to have time to shop and buy fruits and seafood are very fresh and delicious. Not every day before you open the door to check it out. Every time I come, my favorite is black cherries. A kilogram of Australian dollars is good. The first one on the left next to the seafood hall sells cherries by a middle-aged Chinese woman. Don’t buy 10 Australian dollars, which are fast-rotten soft cherries. She would recommend you 20 Australian dollars a kilo of big cherries. I reminded her that she would still put bad soft cherries in and refill the number because she couldn't pick it up by herself, only to find out that the old foreigner opposite her sells the scallops, which is only 10 Australian dollars, is sweet and delicious. The big scallops must be tried. There is a good George, and tiger prawns are delicious. Blue swimming crabs are generally good. Sydney fish market has more types but more expensive. It is very cost-effective. There will be night markets regularly. Clothing and general merchandise. If you are tourists I don’t recommend it. Basically, it feels like a small Chinese wholesale market. It feels not so good. >>> >>Experience Date: February 2018 Thanks omypistachio",Neutral,Positive
74,"February 2, 2018",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or70-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS, 有趣的市场货品种类林林总总，无论买手信、食品都很方便。也有免费环市电车直达。另外海鲜很新鲜，尤其生蠔更是超值。非常值得一再游览感谢 keroppi_jb ,"There are many kinds of interesting market goods, and it is very convenient to buy souvenirs and food. There are also free direct trams around the city. In addition, the seafood is very fresh, especially the oysters. Well worth visiting again and again thanks keroppi_jb",Positive,Positive
75,"January 29, 2018",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or70-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS, 美味冬甩农产品，肉类和熟食市场是必到景点。美食车冬甩及场内市场的热狗都是推介，而且大部分摊贩都是有遮挡的。留意特别日字会有晚间市场，主要售卖跟熟食市场不同的食物，而且价廉物美味，气氛热闹，非常推荐游览。感谢 alvinwcl VicMarket，维多利亚女皇市场 的 Marketing Coordinator，回复了这篇点评2018年3月27日已回复Google翻译 Thank you :),"Delicious winter produce, meat and deli markets are must-see attractions. The food truck winter dumplings and the hot dogs in the market are all recommended, and most of the vendors are covered. Note that there will be an evening market for special Japanese characters. It mainly sells food that is different from the cooked food market, and it is cheap and delicious, with a lively atmosphere. It is highly recommended to visit. Thank alvinwcl VicMarket, Marketing Coordinator at Queen Victoria Market, responded to this reviewResponded to Google Translate March 27, 2018 Thank you :)",Positive,Positive
76,"January 27, 2018",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or70-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS, 晚间市场皇后市大部分都是有遮挡，农产品、肉类和熟食舖都是必到景点。推荐美食车冬甩，便宜又美味。留意特别日子会有晚间市场，主要售卖跟熟食市场不同的食物，会有手作品同表演，价廉物美，气氛热闹，非常推荐。感谢 qbb2046 VicMarket，维多利亚女皇市场 的 Marketing Coordinator，回复了这篇点评2018年3月27日已回复Google翻译 Thank you :),"The night market in Queens City is mostly sheltered, and agricultural products, meat and deli shops are all must-see attractions. Recommend food truck winter dumpling, cheap and delicious. Note that there will be an evening market on special days, which mainly sell foods that are different from the cooked food market, and there will be hand-made works at the same time. The price is good and the atmosphere is lively. It is highly recommended. Thank qbb2046 VicMarket, Marketing Coordinator at Queen Victoria Market, responded to this reviewResponded to Google Translate March 27, 2018 Thank you :)",Positive,Positive
77,"January 17, 2018",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or70-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS, 每次也有惊喜的超好逛市场没想过自己会这么爱逛市场，自从来过这市场就常常都想过来逛逛，这市场超大，吃的，玩的，喝的穿的和纪念品等，应有尽有。最大的收获是常常也可买到一些便宜的蔬果，是一个非常棒的市场！感谢 storyofau365days ,"Every time I have a surprisingly super good shopping market, I never thought that I would love to go to the market so much. Since I have been to this market, I have always wanted to come and stroll around. Everything. The biggest gain is that you can often buy some cheap fruits and vegetables, which is a great market! Thank storyofau365days",Positive,Positive
78,"January 14, 2018",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or70-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS, 在墨尔本非常值得去参观的市场距离CBD不远非常值得参观的市场，有很多东西可以看，连续几个小时，你都会很感兴趣。许多摊位要看，农产品，肉类和熟食市场是必须要看的。大部分市场都是有遮挡的，在雨天或非常炎热、晴朗的日子里是如此的好。感谢 smurfs1 VicMarket，维多利亚女皇市场 的 Marketing Coordinator，回复了这篇点评2018年3月27日已回复Google翻译 Thanks  smurfs1. Hope to see you again soon!,"The market worth visiting in Melbourne is not far from the CBD. There are many things to see, and you will be very interested in it for several hours. Many stalls are to be seen, but agricultural products, meat and deli markets are must-sees. Most of the markets are sheltered, which is so good on rainy or very hot, sunny days. Thank smurfs1 VicMarket, Marketing Coordinator at Queen Victoria Market, responded to this reviewResponded to Google Translate March 27, 2018 Thanks smurfs1. Hope to see you again soon!",Positive,Positive
79,"January 12, 2018",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or70-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS, 肥美海鲜，便宜新鲜水果。十分推荐去的景点和午饭地点。有很多甜点，咖啡，特色小食可买，还有海鲜，特别是澳洲的大海虾，生蠔肥美，价钱相议。龙虾则比较贵。特别推荐在后面的水果市场，水果又新鲜又便宜，一般比超市便宜一半。我们所有的水果都在此购买，不用去帮衬超市，而且免费电车站离这很近。感谢 313laml ,"Plump seafood, cheap fresh fruits. Highly recommended places to visit and lunch. There are many desserts, coffees, special snacks to buy, as well as seafood, especially the Australian sea prawns. The oysters are plump and the prices are negotiable. Lobster is more expensive. Especially recommended in the fruit market in the back, the fruit is fresh and cheap, generally half cheaper than the supermarket. All our fruits are purchased here, so there is no need to go to the supermarket, and the free tram station is very close to here. Thank 313laml",Neutral,Positive
80,"January 11, 2018",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or80-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS," 墨尔本地道市场当地新鲜生果蔬菜农场品, 果酱, 食品, 纪念品, 玩具等等, 很多东西卖, 当中也有很多特色.  除了游客我有看见墨尔本居民, 我觉得这市场也够地道.  这个市场也不算小, 还有我在市场见到有小鸡卖喔.  如行到肚饿这里在食档可以吃东西.感谢 TheTravellerFan ","Melbourne’s authentic market local fresh fruit and vegetable farm products, jams, food, souvenirs, toys, etc., a lot of things are sold, and there are also many characteristics. In addition to tourists, I have seen Melbourne residents, I think this market is also authentic. This market is not It’s small, and I saw chickens for sale in the market. If you are hungry, you can eat at the food stalls. Thanks to TheTravellerFan",Positive,Positive
81,"January 9, 2018",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or80-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS, 包罗万有的市场来墨尔本，一定要来这市场，有电车可到的，很方便，一开始我们逛逛外面的蔬菜啊，卖纪念品的，嗯，真的没什么好看，挺失望之际走到室内去！哗，那个鱼市场超大的，立即买了一打生蠔来吃，价钱又便宜！还有干货部，那边的小店布置得很有欧洲风的呢！很多东西买呢！感谢 Ruol852 ,"When you come to Melbourne, you must come to this all-inclusive market. There is a tram to reach it. It is very convenient. At first we strolled around the vegetables outside, selling souvenirs. Well, there is really nothing to look at, and I was disappointed. Go indoors! Wow, the fish market is so big, I immediately bought a dozen oysters to eat at a cheap price! There is also the dry goods department, the small shop over there is very European style! Lots of things to buy too! Thank Ruol852",Neutral,Positive
82,"January 7, 2018",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or80-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS, 带孩子一起来购物体验不错我们是在周二早上和我们三个不到12岁的孩子们一起来的。孩子们在这里可以尽情的选购便宜的商品，我们也在这里闲逛了几个小时来挑选价格合适的东西。这里真的有很多可买的，体验非常不错。感谢 abrez78 ,"It’s a good shopping experience with the kids. We came with our three children under 12 on Tuesday morning. Children can shop for cheap goods as much as they want here, and we also wandered here for a few hours to choose the right things. There are really a lot to buy here, and the experience is very good. Thank abrez78",Positive,Positive
83,"January 6, 2018",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or80-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS, 让你妻子来这里放松吧这就是个消遣的地方，只有有一些小摊贩，我看到有两个秘鲁人在十字路口演奏，这是唯一与众不同的地方。你可以买点饮料，这里没什么特别的，你可以自己转转，乘坐伊丽莎白电车。感谢 Tiapan VicMarket，维多利亚女皇市场 的 Marketing Coordinator，回复了这篇点评2018年3月27日已回复Google翻译 Thanks Tiapan. Hope to see you again soon!,"Let your wife come here to relax. This is a place for pastime. There are only some small vendors. I saw two Peruvians playing at the crossroads. This is the only place that is different. You can buy some drinks, there is nothing special here, you can go around by yourself and take the Elizabeth tram. Thank Tiapan VicMarket, Marketing Coordinator at Queen Victoria Market, responded to this reviewResponded to Google Translate March 27, 2018 Thanks Tiapan. Hope to see you again soon!",Neutral,Positive
84,"December 28, 2017",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or80-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS, 我的后厨房居任既酒店邻近Queen Victoria Market 真的非常棒！连续几日的早上前来吃生蠔做早餐！生蠔一盘12只大约系港币一百元，非常抵食！生蠔新鲜，蠔味重，非常好食！感谢 Foodietiff ,"My back kitchen is near Queen Victoria Market. It’s really great! Come to eat oysters for breakfast for several days in the morning! A plate of 12 oysters costs about HK$100, which is very good value! The oysters are fresh, with a strong oyster taste, very delicious! Thank Foodietiff",Positive,Positive
85,"December 28, 2017",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or80-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS, 必食水果Queen Victoria Market除左有我最爱既生蠔食之外，另一边是市场。有各式各样既新鲜蔬果。在当地买了一位蓝莓及红莓只是$7澳币，非常便宜！感谢 Foodietiff ,"Must-eat fruits The Queen Victoria Market has my favorite oyster food on the left, and the market on the other side. There are all kinds of fresh fruits and vegetables. I bought a blueberry and cranberry locally for only $7 Australian dollars, very cheap! Thank Foodietiff",Neutral,Positive
86,"December 27, 2017",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or80-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS, 必去景点!!非常多宝好挖!!市场占地大，食物跟商品非常多且区分明确。是个可以带一整天的好地方~菜市场区常常可以买到非常便宜的蔬菜水果，快打烊时也会推出很多蔬果一篮一元。曾经也买过整大颗白菜只要1元!!不只纪念衣服鞋子便宜，也有很多新奇或富有当地文化的玩意~~附近也非常多美味的咖啡厅感谢 zinjarh ,"Must-visit attractions!! A lot of treasures are easy to dig!! The market occupies a large area, and there are many foods and commodities with clear distinction. It's a good place to take all day long~ The vegetable market area can often buy very cheap fruits and vegetables, and a lot of fruits and vegetables will be sold for one yuan per basket when it closes. I used to buy a whole cabbage for only 1 yuan!! Not only the commemorative clothes and shoes are cheap, but there are also many novel or rich local culture stuff~~ There are also many delicious cafes nearby. Thank you zinjarh",Positive,Positive
87,"December 22, 2017",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or80-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS, 好吃好逛的美丽市场圣诞节前，市场充满浓浓的过节气氛，市场里有各项生鲜食材、熟食、热汤和咖啡，别错过好吃的派，或尝尝鲜甜的生蠔，当然当季盛产水果一定要试试，记得来份热腾腾的人气甜甜圈，市场还贩售包括日常生活用品、衣帽鞋、手工艺品、宠物用品⋯⋯等，澳洲各项特产蜂蜜、UGG羊毛靴都找得到，可说应有尽有，逛累了随处都可来杯咖啡吃些小点心，晒晒暖呼呼的太阳好不惬意。感谢 kaien888 ,"A beautiful and delicious market before Christmas. The market is full of festive atmosphere. There are various fresh ingredients, cooked food, hot soup and coffee in the market. Don’t miss the delicious pie or try the fresh and sweet oysters. Of course You must try the fruit in the season. Remember to have a hot popular donut. The market also sells daily necessities, clothes, hats and shoes, handicrafts, pet supplies... etc., various Australian specialty honey, UGG wool You can find all the boots, you can say you have everything, you can have a cup of coffee and snacks everywhere you are tired, and it’s not pleasant to bask in the warm sun. Thank kaien888",Positive,Positive
88,"December 19, 2017",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or80-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS, 地方很大，很多东西卖，生果价格平宜。必去的景点。地方很大，很多东西在卖，也有很多手信、纪念品在卖。蜂蜜、生果、衣服、家艺也有卖，也看到有人在表演。生果价格平宜，买了不少现场吃，回酒店及拿上飞机回家。感谢 936jerryt ,"The place is very big, many things are sold, and the price of fruits is reasonable. Must-visit attractions. The place is very big, many things are on sale, there are also many souvenirs and souvenirs on sale. Honey, fruits, clothes, and home art are also sold, and some people are also performing. The price of the fruit is affordable, and I bought a lot of them to eat on the spot, return to the hotel and take the plane home. Thank 936jerryt",Positive,Neutral
89,"December 19, 2017",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or80-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS," 来此寻找属于澳洲人的食物市场很大,有分熟食区,海鲜区,蔬果区,生活用品纪念品区,来墨尔本旅游很适合找一天早上来维多利亚市场逛逛,体验澳洲的市场的消费型态感谢 hyde0163 ","Come here to find food that belongs to Australians. The market is very large. It has a cooked food area, a seafood area, a fruit and vegetable area, and a souvenir area for daily necessities. Traveling to Melbourne is very suitable to find a morning to visit the Victoria market and experience the consumption pattern of the Australian market. Thank hyde0163",Positive,Positive
90,"December 10, 2017",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or90-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS, 快递很棒很大的市场，有很多产品，就在市中心外围，有很多海鲜、肉类和其他新鲜的食物。你也可以在这里吃早餐。  >感谢 dang79 ,"The express delivery is great. There are many products in the big market, just outside the city center. There are a lot of seafood, meat and other fresh food. You can also have breakfast here. >Thanks dang79",Neutral,Positive
91,"December 1, 2017",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or90-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS, 没什么可买的，但食物不错摊位并不吸引人，像香港的女人街。什么也没买，但那里的食物还不错。咖啡和猪肉包子很美味。用1个小时逛这里足够了，没太多可看的，只是到处走走感谢 Ad0nia ,"There is nothing to buy, but the food stalls are not attractive, like the Ladies Street in Hong Kong. Did not buy anything, but the food there is not bad. The coffee and pork buns are delicious. It’s enough to spend 1 hour strolling here, there is not much to see, just walking around. Thanks Ad0nia",Neutral,Positive
92,"November 18, 2017",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or90-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS, 你可以在这个悉尼很棒的购物场买到生活在19世纪的物品维多利亚女王市场把我带到了几百年的殖民统治时期。那里的一切都与公主殿下，英国时代的建筑和楼宇有关。它是拥有所有著名的品牌，是一个良好的一站式购物的地方。感谢 joji144 ,"You can buy items that lived in the 19th century in this great shopping mall in Sydney. The Queen Victoria Market took me to the centuries-old colonial period. Everything there is related to Her Royal Highness, the buildings and buildings of the British era. It has all the famous brands and is a good one-stop shopping place. Thank joji144",Positive,Positive
93,"November 8, 2017",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or90-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS, 占地广，种类多的市场来墨尔本一定会探访这个市场，这里占地广阔，干湿货，食物，衣服一应俱全，而且店员都很热情，欢迎试食，在这个市场，足够消磨半日的时间感谢 DorisKwan ,"Covering a wide area and a wide variety of markets, you will definitely visit this market when you come to Melbourne. It occupies a large area, dry and wet goods, food, and clothes are all available. The staff are very enthusiastic and welcome to try. In this market, enough to spend half a day Time thanks DorisKwan",Neutral,Positive
94,"November 6, 2017",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or90-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS, 值得去逛逛的大市场这个市场离市区不远，里面可以买到许多纪念品，有T恤、皮衣、小玩意，还有不少新鲜蔬果，也有不少干货，还有不少好吃的小吃，我们还看到两组街头艺人正在表演。感谢 netcattw ,"A big market worth visiting. This market is not far from the city. You can buy a lot of souvenirs in it, including T-shirts, leather clothes, gadgets, and a lot of fresh fruits and vegetables, as well as a lot of dry goods, and a lot of delicious food. For snacks, we also saw two groups of street performers performing. Thank netcattw",Positive,Positive
95,"October 30, 2017",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or90-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS, 阿拉丁的洞穴非常棒的氛围，手工摊位，旅游工艺品小摊和咖啡摊。食品令人惊叹。许多可以带走的食品都非常的吸引人。在你走之前别吃！价格不错，摊主也非常的热情友好。所有这一切还有免费的电车！1  感谢 PreacherMan54 ,"Aladdin’s cave has a great atmosphere, handmade stalls, tourist craft stalls and coffee stalls. The food is amazing. Many foods that can be taken away are very attractive. Don't eat before you go! The prices are good and the stall owners are very warm and friendly. All of this there is a free tram! 1 Thanks to PreacherMan54",Positive,Positive
96,"October 29, 2017",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or90-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS, 很享受这里的购物大市场的鱼很新鲜。熟食店和奶酪店里面的人总是很多人，而且去那里十分值得。到处走走，可以很好得体验市场。从听小贩喊着他们的价格并且与行家交流，比起在超市购物这是一个很好的经历。带或租一辆手推车，4块钱，很方便便宜。感谢 susie_phillips_28 ,"Enjoy the shopping here and the fish is very fresh. There are always many people in the deli and cheese shop, and it's worth going there. Walk around, you can experience the market very well. From listening to hawkers shouting their prices and communicating with experts, it is a good experience compared to shopping in the supermarket. Bring or rent a trolley for 4 yuan, which is very convenient and cheap. Thank susie_phillips_28",Positive,Positive
